Date  ,Open,High,Low ,Close
23-Feb-16,963.10,967.20,942.75,949.65
24-Feb-16,944.90,958.55,942.00,952.65
25-Feb-16,954.20,956.55,940.85,944.10
26-Feb-16,953.00,958.75,944.30,950.35
29-Feb-16,951.30,994.60,935.00,966.65
01-Mar-16,964.70,985.05,964.65,981.30
02-Mar-16,992.90,1005.75,987.25,1001.50
03-Mar-16,1010.00,1018.00,997.50,1012.85
04-Mar-16,1014.00,1015.00,1003.50,1006.40
08-Mar-16,1007.50,1030.90,1007.50,1027.00
09-Mar-16,1020.00,1043.90,1018.60,1041.70
10-Mar-16,1042.05,1045.90,1009.00,1011.75
11-Mar-16,1014.90,1029.55,1010.60,1014.50
14-Mar-16,1019.10,1026.40,1012.95,1019.75
15-Mar-16,1024.00,1027.85,1015.10,1020.50
16-Mar-16,1021.00,1025.80,1005.45,1021.75
17-Mar-16,1027.00,1036.90,1012.00,1016.00
18-Mar-16,1018.25,1030.15,1015.70,1027.20
21-Mar-16,1027.95,1041.50,1022.75,1037.30
22-Mar-16,1037.00,1052.25,1035.65,1047.85
23-Mar-16,1046.90,1046.90,1022.40,1029.20
28-Mar-16,1030.00,1031.70,1015.65,1020.40
29-Mar-16,1023.80,1042.00,1020.20,1036.25
30-Mar-16,1042.70,1051.75,1042.70,1047.05
31-Mar-16,1041.00,1056.00,1032.70,1045.20
01-Apr-16,1039.10,1046.30,1025.00,1034.45
04-Apr-16,1040.00,1042.20,1025.30,1035.05
05-Apr-16,1031.35,1042.40,1022.20,1026.95
06-Apr-16,1032.10,1036.70,1022.60,1033.75
07-Apr-16,1034.90,1048.00,1022.10,1037.25
08-Apr-16,1035.90,1054.45,1031.20,1036.35
11-Apr-16,1037.00,1045.50,1033.00,1040.30
12-Apr-16,1040.30,1057.45,1038.05,1047.40
13-Apr-16,1052.55,1069.90,1052.55,1066.05
18-Apr-16,1065.80,1066.80,1055.40,1064.75
20-Apr-16,1069.20,1069.20,1035.80,1037.30
21-Apr-16,1041.40,1052.00,1035.00,1041.15
22-Apr-16,1039.00,1047.50,1029.30,1038.95
25-Apr-16,1044.45,1044.45,1012.30,1016.90
26-Apr-16,1015.40,1023.90,1007.50,1016.95
27-Apr-16,1017.90,1025.95,1016.00,1019.40
28-Apr-16,1014.00,1019.20,990.95,996.70
29-Apr-16,993.45,998.55,978.85,982.70
02-May-16,979.00,992.40,978.00,986.95
03-May-16,988.00,994.95,972.75,975.80
04-May-16,974.05,983.70,973.00,978.10
05-May-16,980.00,983.45,970.90,975.25
06-May-16,973.00,976.80,967.00,968.95
09-May-16,975.00,986.00,972.80,983.10
10-May-16,983.10,984.70,978.00,982.55
11-May-16,971.80,980.75,970.00,975.40
12-May-16,976.00,994.20,975.05,992.80
13-May-16,988.95,990.55,975.00,978.15
16-May-16,977.00,982.50,971.10,975.95
17-May-16,980.25,983.10,966.35,969.15
18-May-16,965.90,972.50,964.10,970.55
19-May-16,971.70,971.90,945.60,951.20
20-May-16,952.00,954.50,931.35,934.20
23-May-16,937.35,940.70,925.65,930.00
24-May-16,928.05,944.00,928.05,940.45
25-May-16,949.85,952.80,941.15,951.20
26-May-16,950.00,952.40,944.10,946.85
27-May-16,949.05,976.90,948.75,974.70
30-May-16,976.40,981.50,965.00,968.70
31-May-16,969.00,973.00,956.50,957.85
01-Jun-16,957.95,966.10,951.80,953.60
02-Jun-16,954.50,957.15,945.10,956.25
03-Jun-16,960.00,962.90,955.85,959.65
06-Jun-16,961.00,963.00,952.55,954.80
07-Jun-16,957.25,960.95,951.60,955.05
08-Jun-16,958.00,958.00,949.15,954.10
09-Jun-16,960.00,976.45,956.20,971.15
10-Jun-16,974.00,984.40,968.30,976.70
13-Jun-16,969.90,983.45,963.05,981.10
14-Jun-16,980.95,985.40,969.30,976.25
15-Jun-16,980.00,986.50,973.75,984.60
16-Jun-16,981.00,983.65,967.05,976.30
17-Jun-16,977.00,978.65,970.10,974.90
20-Jun-16,972.15,992.60,968.00,990.20
21-Jun-16,994.10,994.15,979.70,987.10
22-Jun-16,985.00,985.90,977.10,980.50
23-Jun-16,979.95,982.00,970.00,980.45
24-Jun-16,964.90,964.90,933.40,951.45
27-Jun-16,940.50,958.40,940.50,955.65
28-Jun-16,956.40,961.55,955.00,957.80
29-Jun-16,962.00,968.95,960.00,966.90
30-Jun-16,972.00,977.50,967.05,969.15
01-Jul-16,972.75,976.80,970.00,973.45
04-Jul-16,975.50,993.60,975.50,986.70
05-Jul-16,986.10,1002.90,980.30,993.10
07-Jul-16,992.50,1000.50,986.15,987.90
08-Jul-16,987.00,989.00,976.35,978.40
11-Jul-16,991.00,994.95,985.50,992.50
12-Jul-16,995.25,1005.00,991.00,1003.40
13-Jul-16,1005.20,1016.70,1004.15,1008.75
14-Jul-16,1008.10,1014.10,998.25,1004.90
15-Jul-16,1009.00,1021.00,1003.50,1012.20
18-Jul-16,1028.00,1038.75,1001.75,1006.25
19-Jul-16,1006.00,1022.95,995.30,1017.80
20-Jul-16,1019.95,1028.30,1016.55,1023.00
21-Jul-16,1024.00,1025.00,1005.00,1006.35
22-Jul-16,1006.00,1017.80,1005.10,1014.85
25-Jul-16,1014.00,1023.75,1007.35,1022.75
26-Jul-16,1023.00,1034.80,1015.20,1024.05
27-Jul-16,1023.05,1026.00,1008.95,1013.10
28-Jul-16,1014.95,1030.50,1013.05,1026.35
29-Jul-16,1024.00,1024.90,1012.00,1014.90
01-Aug-16,1018.00,1020.30,1005.05,1009.50
02-Aug-16,1008.00,1020.00,1006.30,1012.80
03-Aug-16,1014.40,1014.40,991.50,993.95
04-Aug-16,999.00,1000.00,983.40,993.00
05-Aug-16,998.00,1019.00,997.05,1016.25
08-Aug-16,1019.90,1034.00,1018.65,1029.25
09-Aug-16,1027.00,1034.50,1021.00,1030.70
10-Aug-16,1031.25,1034.55,1002.00,1003.65
11-Aug-16,1001.95,1022.85,999.60,1014.10
12-Aug-16,1017.00,1042.90,1017.00,1035.80
16-Aug-16,1036.25,1044.80,1015.50,1024.90
17-Aug-16,1024.10,1028.80,1007.20,1013.30
18-Aug-16,1016.00,1023.65,1016.00,1018.05
19-Aug-16,1018.00,1022.00,1007.10,1014.90
22-Aug-16,1012.00,1019.70,1007.20,1011.85
23-Aug-16,1012.00,1015.00,1005.00,1010.45
24-Aug-16,1011.70,1021.95,1011.00,1020.50
25-Aug-16,1021.20,1029.00,1009.00,1012.70
26-Aug-16,1017.90,1030.80,1014.60,1027.90
29-Aug-16,1027.25,1059.75,1026.10,1057.45
30-Aug-16,1062.00,1068.50,1053.00,1066.40
31-Aug-16,1064.90,1074.00,1047.00,1060.00
01-Sep-16,1053.00,1072.75,1025.70,1029.20
02-Sep-16,1031.10,1032.55,1002.30,1013.35
06-Sep-16,1019.90,1025.00,1015.00,1019.90
07-Sep-16,1022.00,1027.05,1013.05,1017.65
08-Sep-16,1023.05,1035.95,1020.20,1033.40
09-Sep-16,1035.00,1049.90,1030.00,1044.55
12-Sep-16,1030.40,1056.00,1029.15,1046.50
14-Sep-16,1048.00,1059.00,1040.90,1044.75
15-Sep-16,1047.00,1070.20,1047.00,1065.00
16-Sep-16,1067.00,1093.85,1059.10,1075.55
19-Sep-16,1072.55,1088.00,1071.00,1082.40
20-Sep-16,1084.00,1084.75,1069.05,1074.20
21-Sep-16,1074.00,1084.90,1069.00,1072.25
22-Sep-16,1083.00,1095.80,1079.00,1088.95
23-Sep-16,1089.00,1109.45,1089.00,1102.80
26-Sep-16,1103.40,1129.55,1100.25,1107.20
27-Sep-16,1117.00,1125.95,1106.60,1110.50
28-Sep-16,1107.90,1108.00,1086.30,1090.65
29-Sep-16,1095.00,1110.75,1067.40,1072.45
30-Sep-16,1068.00,1094.55,1066.30,1083.70
03-Oct-16,1087.00,1107.95,1076.25,1090.70
04-Oct-16,1093.05,1108.30,1092.00,1096.35
05-Oct-16,1104.00,1106.50,1085.80,1089.40
06-Oct-16,1092.00,1126.25,1092.00,1110.80
07-Oct-16,1114.00,1123.05,1106.50,1109.00
10-Oct-16,1114.00,1122.00,1094.00,1096.35
13-Oct-16,1089.00,1089.05,1052.00,1057.15
14-Oct-16,1063.00,1082.00,1061.65,1077.65
17-Oct-16,1080.00,1080.80,1058.75,1060.65
18-Oct-16,1066.00,1082.75,1062.05,1081.10
19-Oct-16,1084.45,1094.70,1081.40,1087.35
20-Oct-16,1093.95,1098.00,1084.05,1087.55
21-Oct-16,1097.00,1097.00,1058.40,1064.20
24-Oct-16,1070.00,1074.00,1060.65,1063.30
25-Oct-16,1065.00,1065.25,1054.20,1060.85
26-Oct-16,1056.05,1059.45,1052.10,1054.05
27-Oct-16,1051.10,1053.90,1043.40,1048.70
28-Oct-16,1050.00,1058.00,1043.80,1054.95
30-Oct-16,1058.75,1058.75,1046.30,1051.20
01-Nov-16,1051.30,1055.95,1047.40,1051.00
02-Nov-16,1041.00,1042.85,1021.00,1023.75
03-Nov-16,1023.85,1034.75,1020.60,1023.95
04-Nov-16,1020.25,1026.90,1000.00,1005.55
07-Nov-16,1014.00,1016.55,999.05,1001.15
08-Nov-16,1005.70,1005.70,998.30,1003.50
09-Nov-16,950.00,1009.00,930.00,1004.60
10-Nov-16,1018.60,1028.95,1007.00,1010.40
11-Nov-16,997.85,1017.50,995.10,1001.75
15-Nov-16,996.50,1000.00,979.55,985.40
16-Nov-16,995.00,996.80,980.70,986.55
17-Nov-16,986.00,998.15,974.40,977.75
18-Nov-16,985.00,992.70,982.00,987.50
21-Nov-16,987.55,993.55,983.20,991.50
22-Nov-16,997.70,1007.80,993.30,1001.45
23-Nov-16,1005.00,1010.50,999.55,1009.00
24-Nov-16,1005.55,1005.55,982.20,987.35
25-Nov-16,990.00,995.90,984.35,993.70
28-Nov-16,993.00,1000.60,984.10,986.65
29-Nov-16,989.00,1004.30,988.05,997.70
30-Nov-16,999.95,999.95,986.65,990.05
01-Dec-16,1000.00,1015.00,995.00,997.75
02-Dec-16,995.90,1005.00,991.80,994.75
05-Dec-16,995.00,999.70,986.50,993.85
06-Dec-16,996.00,1006.55,994.60,1005.20
07-Dec-16,1004.00,1007.60,996.35,999.15
08-Dec-16,1005.05,1021.80,1004.35,1020.05
09-Dec-16,1022.00,1031.85,1020.30,1028.95
12-Dec-16,1020.50,1041.70,1020.50,1027.20
13-Dec-16,1028.00,1041.00,1027.55,1039.80
14-Dec-16,1039.80,1064.45,1038.20,1059.50
15-Dec-16,1052.40,1067.60,1048.65,1052.95
16-Dec-16,1052.00,1062.00,1052.00,1057.15
19-Dec-16,1055.00,1066.95,1054.35,1062.55
20-Dec-16,1054.70,1061.00,1053.15,1057.90
21-Dec-16,1060.10,1067.30,1057.20,1063.25
22-Dec-16,1058.00,1062.65,1050.95,1053.35
23-Dec-16,1052.00,1068.95,1052.00,1057.30
26-Dec-16,1054.35,1066.00,1044.65,1047.45
27-Dec-16,1047.85,1067.10,1047.00,1064.70
28-Dec-16,1067.90,1069.55,1047.10,1049.70
29-Dec-16,1050.00,1068.80,1049.50,1065.45
30-Dec-16,1064.80,1085.00,1063.10,1082.40
02-Jan-17,1084.00,1090.00,1072.35,1085.10
03-Jan-17,1089.85,1097.00,1081.10,1089.40
04-Jan-17,1092.90,1093.00,1064.30,1067.15
05-Jan-17,1071.00,1079.90,1068.75,1077.40
06-Jan-17,1074.20,1085.00,1073.10,1074.95
09-Jan-17,1077.00,1086.00,1071.00,1077.70
10-Jan-17,1080.00,1094.40,1080.00,1089.85
11-Jan-17,1095.00,1095.70,1084.00,1086.05
12-Jan-17,1087.00,1090.35,1079.80,1083.30
13-Jan-17,1084.55,1097.50,1084.55,1090.40
16-Jan-17,1089.95,1093.95,1073.95,1076.25
17-Jan-17,1065.00,1068.00,1038.50,1041.25
18-Jan-17,1042.60,1048.00,1028.75,1032.55
19-Jan-17,1035.15,1045.30,1031.00,1033.70
20-Jan-17,1033.95,1037.45,1023.90,1025.80
23-Jan-17,1021.80,1031.00,1012.80,1015.90
24-Jan-17,1017.00,1028.80,1017.00,1027.30
25-Jan-17,1032.00,1032.70,1016.15,1017.30
27-Jan-17,1020.25,1028.90,1019.00,1025.10
30-Jan-17,1024.95,1046.45,1024.80,1044.80
31-Jan-17,1046.85,1053.80,1040.30,1045.20
01-Feb-17,1046.10,1050.90,1035.20,1049.65
02-Feb-17,1050.00,1050.80,1038.25,1043.50
03-Feb-17,1046.00,1050.45,1030.10,1033.65
06-Feb-17,1037.00,1044.90,1032.05,1041.65
07-Feb-17,1042.00,1042.35,1027.20,1030.90
08-Feb-17,1030.90,1038.25,1022.00,1025.15
09-Feb-17,1028.00,1034.00,1026.80,1032.75
10-Feb-17,1035.00,1035.55,1025.55,1030.15
13-Feb-17,1033.00,1034.00,1022.00,1029.85
14-Feb-17,1035.00,1052.90,1029.90,1049.80
15-Feb-17,1052.90,1057.50,1045.25,1051.30
16-Feb-17,1052.55,1069.45,1052.55,1067.50
17-Feb-17,1066.50,1078.20,1058.45,1075.50
20-Feb-17,1070.55,1078.85,1066.50,1075.40
21-Feb-17,1075.20,1090.95,1073.05,1088.20
22-Feb-17,1093.00,1211.65,1092.00,1207.50
23-Feb-17,1213.60,1222.00,1179.35,1182.75
27-Feb-17,1190.50,1256.80,1190.35,1238.90
28-Feb-17,1232.00,1248.00,1228.50,1238.05
01-Mar-17,1240.10,1244.40,1230.00,1234.50
02-Mar-17,1237.90,1254.70,1227.05,1236.75
03-Mar-17,1241.55,1287.80,1241.55,1258.55
06-Mar-17,1269.00,1312.00,1265.25,1305.35
07-Mar-17,1318.85,1327.00,1296.15,1304.95
08-Mar-17,1307.70,1307.70,1286.10,1291.20
09-Mar-17,1290.00,1298.00,1281.50,1286.75
10-Mar-17,1290.25,1296.00,1261.20,1281.65
14-Mar-17,1318.75,1319.00,1285.25,1289.50
15-Mar-17,1291.05,1316.30,1290.40,1304.95
16-Mar-17,1310.00,1310.40,1293.60,1297.65
17-Mar-17,1308.00,1319.95,1298.05,1300.70
20-Mar-17,1306.00,1306.25,1278.35,1280.80
21-Mar-17,1282.20,1283.90,1259.30,1263.80
22-Mar-17,1252.00,1265.90,1246.55,1259.70
23-Mar-17,1263.15,1277.55,1258.00,1273.30
24-Mar-17,1274.10,1292.00,1268.45,1286.75
27-Mar-17,1270.25,1270.25,1269.25,1269.25
27-Mar-17,1271.10,1278.75,1247.20,1251.10
28-Mar-17,1258.00,1264.00,1242.10,1245.75
29-Mar-17,1251.70,1260.00,1233.35,1256.65
30-Mar-17,1255.00,1274.75,1253.00,1270.65
31-Mar-17,1266.00,1337.65,1266.00,1320.90
03-Apr-17,1342.00,1380.50,1337.05,1374.65
05-Apr-17,1395.20,1418.00,1380.10,1415.00
06-Apr-17,1409.00,1448.90,1402.20,1438.50
07-Apr-17,1421.30,1434.00,1402.55,1406.60
10-Apr-17,1410.00,1424.90,1377.30,1381.35
11-Apr-17,1387.85,1400.45,1370.10,1372.35
12-Apr-17,1382.80,1386.45,1351.15,1354.00
13-Apr-17,1354.00,1373.40,1347.35,1364.80
17-Apr-17,1365.00,1395.55,1365.00,1391.85
18-Apr-17,1399.95,1410.00,1367.00,1370.20
19-Apr-17,1369.00,1382.55,1357.55,1368.80
20-Apr-17,1379.00,1386.80,1364.10,1369.55
21-Apr-17,1380.50,1421.00,1378.55,1402.50
24-Apr-17,1409.05,1435.00,1400.20,1417.40
25-Apr-17,1460.00,1467.75,1426.10,1432.80
26-Apr-17,1435.00,1440.05,1402.60,1416.45
27-Apr-17,1417.00,1424.15,1402.20,1409.50
28-Apr-17,1409.75,1420.30,1391.00,1395.20
02-May-17,1402.00,1402.00,1366.30,1370.55
03-May-17,1376.90,1380.75,1365.00,1370.10
04-May-17,1375.00,1379.60,1354.05,1357.95
05-May-17,1361.60,1367.35,1325.00,1328.25
08-May-17,1330.00,1339.50,1318.35,1321.40
09-May-17,1324.00,1333.65,1320.25,1330.35
10-May-17,1334.80,1363.60,1330.65,1359.10
11-May-17,1364.10,1369.75,1351.65,1359.55
12-May-17,1360.05,1364.00,1344.05,1350.45
15-May-17,1356.40,1356.40,1333.50,1344.10
16-May-17,1346.05,1376.90,1341.00,1356.30
17-May-17,1353.00,1365.95,1347.75,1353.10
18-May-17,1340.25,1350.00,1324.10,1327.35
19-May-17,1333.00,1335.70,1310.00,1318.85
22-May-17,1326.50,1333.60,1315.20,1324.15
23-May-17,1325.70,1329.85,1302.00,1305.55
24-May-17,1307.50,1313.70,1295.10,1297.70
25-May-17,1300.00,1312.40,1296.45,1302.45
26-May-17,1303.95,1344.40,1300.00,1337.30
29-May-17,1337.00,1365.45,1335.60,1356.90
30-May-17,1355.90,1364.70,1348.50,1359.35
31-May-17,1367.00,1367.95,1335.80,1340.70
01-Jun-17,1332.70,1340.00,1323.00,1328.25
02-Jun-17,1335.00,1338.70,1317.00,1324.75
05-Jun-17,1326.25,1341.00,1315.85,1329.35
06-Jun-17,1333.95,1333.95,1311.00,1312.80
07-Jun-17,1311.20,1342.00,1309.00,1339.00
08-Jun-17,1340.00,1344.80,1328.05,1331.70
09-Jun-17,1345.10,1352.95,1331.00,1335.70
12-Jun-17,1326.55,1329.75,1317.00,1319.45
13-Jun-17,1320.60,1327.00,1311.00,1314.35
14-Jun-17,1315.90,1360.00,1315.90,1357.50
15-Jun-17,1360.00,1395.00,1359.10,1383.95
16-Jun-17,1389.10,1395.80,1369.30,1388.80
19-Jun-17,1390.20,1415.80,1390.20,1409.25
20-Jun-17,1409.00,1422.10,1407.45,1412.35
21-Jun-17,1407.80,1428.00,1404.25,1422.00
22-Jun-17,1429.45,1445.40,1427.70,1432.65
23-Jun-17,1436.00,1442.00,1430.60,1435.85
27-Jun-17,1432.00,1443.00,1425.00,1437.15
28-Jun-17,1439.95,1439.95,1395.55,1398.50
29-Jun-17,1400.00,1410.00,1390.10,1392.70
30-Jun-17,1392.00,1392.40,1375.05,1380.00
03-Jul-17,1388.20,1394.70,1371.00,1381.05
04-Jul-17,1390.00,1427.10,1389.00,1421.95
05-Jul-17,1429.45,1447.45,1424.00,1442.65
06-Jul-17,1448.70,1450.00,1438.00,1442.55
07-Jul-17,1443.00,1497.75,1440.00,1491.15
10-Jul-17,1530.00,1550.00,1489.10,1492.85
11-Jul-17,1501.00,1504.40,1487.00,1494.35
12-Jul-17,1499.40,1525.00,1497.50,1511.10
13-Jul-17,1508.75,1525.00,1506.15,1522.10
14-Jul-17,1520.00,1536.00,1515.55,1533.75
17-Jul-17,1537.00,1559.60,1537.00,1551.75
18-Jul-17,1546.80,1551.80,1511.00,1519.90
19-Jul-17,1512.60,1538.00,1512.60,1532.95
20-Jul-17,1539.75,1550.00,1523.70,1528.90
21-Jul-17,1550.00,1591.70,1544.95,1585.00
24-Jul-17,1600.00,1624.90,1585.00,1615.25
25-Jul-17,1624.70,1624.95,1597.60,1602.15
26-Jul-17,1604.20,1629.90,1601.10,1622.75
27-Jul-17,1628.00,1631.50,1588.35,1594.80
28-Jul-17,1591.25,1605.95,1578.00,1594.45
31-Jul-17,1601.95,1618.80,1596.00,1615.20
01-Aug-17,1622.75,1622.75,1591.50,1603.60
02-Aug-17,1610.00,1635.70,1608.10,1629.20
03-Aug-17,1626.85,1664.90,1617.05,1650.10
04-Aug-17,1663.00,1663.00,1615.10,1622.15
07-Aug-17,1631.60,1631.60,1612.55,1616.35
08-Aug-17,1618.00,1621.05,1586.80,1602.55
09-Aug-17,1601.50,1620.00,1585.00,1598.80
10-Aug-17,1593.05,1606.65,1577.95,1584.35
11-Aug-17,1550.95,1580.00,1533.00,1546.25
14-Aug-17,1561.00,1584.50,1561.00,1573.05
16-Aug-17,1572.00,1576.00,1550.20,1566.10
17-Aug-17,1569.00,1597.65,1561.15,1567.10
18-Aug-17,1564.00,1577.80,1553.15,1575.40
21-Aug-17,1577.00,1584.15,1560.25,1564.40
22-Aug-17,1572.00,1579.90,1556.05,1560.05
23-Aug-17,1564.85,1586.55,1553.15,1582.05
24-Aug-17,1590.00,1593.10,1564.50,1568.05
28-Aug-17,1579.05,1581.95,1561.20,1566.55
29-Aug-17,1561.85,1567.50,1530.00,1532.15
30-Aug-17,1547.55,1568.80,1541.25,1564.10
31-Aug-17,1575.00,1597.45,1574.00,1594.50
01-Sep-17,1599.85,1616.60,1599.00,1610.10
04-Sep-17,1615.50,1636.15,1595.85,1613.35
05-Sep-17,1630.00,1634.85,1621.05,1632.60
06-Sep-17,1626.40,1652.50,1622.80,1645.40
07-Sep-17,823.00,832.50,815.00,818.10
08-Sep-17,820.00,823.25,812.10,816.90
11-Sep-17,821.30,826.85,816.55,817.90
12-Sep-17,822.75,825.00,817.00,823.75
13-Sep-17,824.00,859.90,822.00,849.00
14-Sep-17,855.80,861.50,842.00,843.85
15-Sep-17,842.00,852.85,834.75,841.80
18-Sep-17,850.00,851.05,843.10,845.55
19-Sep-17,848.70,848.75,837.00,838.60
20-Sep-17,856.10,872.50,845.10,847.15
21-Sep-17,847.00,851.70,836.25,841.35
22-Sep-17,839.90,839.90,813.20,817.40
25-Sep-17,815.00,827.95,805.20,821.55
26-Sep-17,821.70,827.05,812.20,820.10
27-Sep-17,825.60,825.70,795.50,799.15
28-Sep-17,799.65,802.90,780.20,786.45
29-Sep-17,791.75,793.40,779.10,780.90
03-Oct-17,795.00,803.85,785.35,798.35
04-Oct-17,799.20,824.95,795.60,818.85
05-Oct-17,825.00,828.45,818.65,824.15
06-Oct-17,824.00,839.35,822.60,837.05
09-Oct-17,839.00,839.80,828.00,830.65
10-Oct-17,831.00,847.30,831.00,843.20
11-Oct-17,845.30,858.40,836.00,840.15
12-Oct-17,842.10,876.80,842.10,872.75
13-Oct-17,879.30,890.70,873.35,876.45
16-Oct-17,879.00,892.00,861.30,876.80
17-Oct-17,878.00,884.00,867.20,874.35
18-Oct-17,877.40,917.90,875.00,914.50
19-Oct-17,915.80,921.90,903.00,909.90
23-Oct-17,912.90,944.70,909.10,939.75
24-Oct-17,947.70,947.70,928.20,934.25
25-Oct-17,940.10,945.90,929.50,939.90
26-Oct-17,940.00,957.80,931.00,947.40
27-Oct-17,950.00,956.70,925.70,929.85
30-Oct-17,934.00,945.55,930.60,942.50
31-Oct-17,944.95,945.75,932.20,940.85
01-Nov-17,947.75,957.80,945.75,952.55
02-Nov-17,952.80,956.50,944.25,946.60
03-Nov-17,955.95,955.95,940.15,945.30
06-Nov-17,942.50,942.50,929.00,932.50
07-Nov-17,933.35,935.00,903.05,906.70
08-Nov-17,902.50,906.00,884.10,887.80
09-Nov-17,894.75,909.90,892.05,900.50
10-Nov-17,900.95,900.95,879.20,883.85
13-Nov-17,885.00,891.90,873.50,875.25
14-Nov-17,875.00,895.00,873.00,886.70
15-Nov-17,884.50,890.60,877.95,883.70
16-Nov-17,885.50,906.00,885.50,903.85
17-Nov-17,918.95,924.90,908.50,911.90
20-Nov-17,906.20,924.35,905.00,920.85
21-Nov-17,926.80,939.65,925.50,932.55
22-Nov-17,937.45,938.65,923.45,930.75
23-Nov-17,931.00,949.90,926.65,947.00
24-Nov-17,950.00,959.50,947.40,951.10
27-Nov-17,947.25,957.50,944.00,951.35
28-Nov-17,949.85,951.35,938.10,943.35
29-Nov-17,941.85,950.00,941.00,946.00
30-Nov-17,941.45,941.45,919.50,921.55
01-Dec-17,924.45,931.25,907.70,910.10
04-Dec-17,913.50,913.80,897.35,901.60
05-Dec-17,901.05,920.75,895.45,913.70
06-Dec-17,910.00,930.30,908.80,926.65
07-Dec-17,930.05,936.00,923.00,931.55
08-Dec-17,933.85,936.95,919.05,921.00
11-Dec-17,922.45,926.00,913.55,916.15
12-Dec-17,915.95,929.00,908.00,915.60
13-Dec-17,916.90,924.95,910.70,914.65
14-Dec-17,919.00,924.90,908.75,921.50
15-Dec-17,931.00,932.95,917.70,919.75
18-Dec-17,911.95,932.65,862.65,921.00
19-Dec-17,923.60,927.00,920.00,925.95
20-Dec-17,925.90,927.40,917.00,918.15
21-Dec-17,918.45,923.95,910.00,912.95
22-Dec-17,914.65,922.40,909.30,920.40
26-Dec-17,924.85,938.90,918.15,929.80
27-Dec-17,933.00,937.50,919.00,923.75
28-Dec-17,925.25,934.40,919.10,924.20
29-Dec-17,926.50,932.30,918.50,921.05
01-Jan-18,922.70,922.70,907.50,909.75
02-Jan-18,913.00,919.55,906.40,911.15
03-Jan-18,925.00,926.00,913.05,914.80
04-Jan-18,918.15,921.80,915.70,920.30
05-Jan-18,921.80,926.90,920.25,923.25
08-Jan-18,926.10,931.00,923.50,928.55
09-Jan-18,928.15,943.90,924.00,940.95
10-Jan-18,943.00,947.40,935.50,942.35
11-Jan-18,941.80,942.65,935.00,937.75
12-Jan-18,943.00,952.80,938.25,949.00
15-Jan-18,950.00,958.50,945.20,949.15
16-Jan-18,947.70,947.70,920.00,922.95
17-Jan-18,926.00,929.00,907.00,924.50
18-Jan-18,929.00,929.60,915.10,919.70
19-Jan-18,923.00,934.40,922.10,931.30
22-Jan-18,948.00,974.30,940.00,971.50
23-Jan-18,975.00,990.95,975.00,983.25
24-Jan-18,981.75,981.75,962.65,966.35
25-Jan-18,967.90,972.00,956.15,965.90
29-Jan-18,966.20,977.30,959.30,964.50
30-Jan-18,965.80,965.80,949.00,950.40
31-Jan-18,950.00,964.50,941.55,961.30
01-Feb-18,963.25,972.60,936.60,943.85
02-Feb-18,935.00,943.95,901.00,904.35
05-Feb-18,894.00,912.50,881.80,902.15
06-Feb-18,877.00,898.00,871.00,892.10
07-Feb-18,902.55,905.40,890.00,894.40
08-Feb-18,897.90,910.65,892.35,904.55
09-Feb-18,889.00,902.00,886.00,897.85
12-Feb-18,903.00,918.20,902.05,915.50
14-Feb-18,923.00,942.50,921.00,933.65
15-Feb-18,937.65,945.75,928.15,935.65
16-Feb-18,939.60,942.60,918.10,921.30
19-Feb-18,921.00,932.00,913.55,927.00
20-Feb-18,929.00,929.55,918.80,921.10
21-Feb-18,930.00,932.50,922.15,929.35
22-Feb-18,922.00,931.00,920.00,924.35
23-Feb-18,925.40,938.00,922.75,934.25
26-Feb-18,939.00,944.90,936.60,938.70
27-Feb-18,939.00,955.80,938.35,950.50
28-Feb-18,945.95,957.10,943.20,954.55
01-Mar-18,949.75,959.90,945.95,948.40
05-Mar-18,943.00,950.15,921.60,924.10
06-Mar-18,929.00,936.20,905.10,910.85
07-Mar-18,909.25,909.25,888.05,889.75
08-Mar-18,897.65,914.50,893.30,911.45
09-Mar-18,914.90,919.35,911.05,913.10
12-Mar-18,920.00,933.10,917.55,930.30
13-Mar-18,931.90,936.00,921.35,931.85
14-Mar-18,928.80,932.05,919.20,929.05
15-Mar-18,925.00,929.45,910.00,911.80
16-Mar-18,909.00,909.70,886.05,900.05
19-Mar-18,901.00,906.90,892.00,895.50
20-Mar-18,893.30,904.00,887.05,889.80
21-Mar-18,894.85,902.35,893.30,896.90
22-Mar-18,896.00,911.95,895.75,908.15
23-Mar-18,890.60,900.00,889.10,893.90
26-Mar-18,893.95,904.30,892.50,901.10
27-Mar-18,907.20,910.75,897.00,899.80
28-Mar-18,895.80,895.85,880.00,882.70
02-Apr-18,893.00,900.95,886.50,892.95
03-Apr-18,891.00,901.70,885.25,899.55
04-Apr-18,904.70,911.80,892.05,894.90
05-Apr-18,905.10,910.00,903.50,908.20
06-Apr-18,908.00,918.50,905.00,911.00
09-Apr-18,912.55,919.00,912.55,916.00
10-Apr-18,918.40,923.90,914.15,917.05
11-Apr-18,921.80,932.75,916.05,930.85
12-Apr-18,929.85,936.65,924.20,928.70
13-Apr-18,932.70,941.70,928.70,938.85
16-Apr-18,934.45,940.00,928.50,937.05
17-Apr-18,940.00,947.20,936.00,944.25
18-Apr-18,945.25,948.20,935.05,938.00
19-Apr-18,939.10,945.00,935.00,942.30
20-Apr-18,938.00,941.85,921.20,927.90
